id,operation,admin0Name,admin0Pcode,admin1Name,admin1Pcode,admin2Name,admin2Pcode,numPresentIdpInd,reportingDate,yearReportingDate,monthReportingDate,roundNumber,displacementReason,numberMales,numberFemales,idpOriginAdmin1Name,idpOriginAdmin1Pcode,assessmentType
122270,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,928,2023-10-17T00:00:00,2023,10,4,Conflict,,,El Nabatieh,LB4,BA
122273,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,50,2023-10-17T00:00:00,2023,10,4,Conflict,,,Not available,Not available,BA
121232,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,3,2023-10-17T00:00:00,2023,10,4,Conflict,,,Not available,Not available,BA
125159,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,106,2023-10-17T00:00:00,2023,10,4,Conflict,,,El Nabatieh,LB4,BA
130422,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,51,2023-10-17T00:00:00,2023,10,4,Conflict,,,South,LB6,BA
130528,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,23,2023-10-17T00:00:00,2023,10,4,Conflict,,,South,LB6,BA
132489,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,75,2023-10-17T00:00:00,2023,10,4,Conflict,,,South,LB6,BA
132502,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,225,2023-10-17T00:00:00,2023,10,4,Conflict,,,El Nabatieh,LB4,BA
134853,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,10,2023-10-17T00:00:00,2023,10,4,Conflict,,,Mount Lebanon,LB3,BA
133571,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,36,2023-10-18T00:00:00,2023,10,5,Conflict,,,Mount Lebanon,LB3,BA
133338,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,10,2023-10-18T00:00:00,2023,10,5,Conflict,,,South,LB6,BA
130607,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,225,2023-10-18T00:00:00,2023,10,5,Conflict,,,El Nabatieh,LB4,BA
129589,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,682,2023-10-18T00:00:00,2023,10,5,Conflict,,,South,LB6,BA
125697,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,10,2023-10-18T00:00:00,2023,10,5,Conflict,,,Beirut,LB1,BA
121510,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,84,2023-10-18T00:00:00,2023,10,5,Conflict,,,El Nabatieh,LB4,BA
113046,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,20,2023-10-18T00:00:00,2023,10,5,Conflict,,,Not available,Not available,BA
111775,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,160,2023-10-18T00:00:00,2023,10,5,Conflict,,,Not available,Not available,BA
111827,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,645,2023-10-18T00:00:00,2023,10,5,Conflict,,,El Nabatieh,LB4,BA
106956,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,555,2023-10-18T00:00:00,2023,10,5,Conflict,,,Not available,Not available,BA
108339,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,35,2023-10-18T00:00:00,2023,10,5,Conflict,,,El Nabatieh,LB4,BA
100683,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,614,2023-10-18T00:00:00,2023,10,5,Conflict,,,South,LB6,BA
104889,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,405,2023-10-18T00:00:00,2023,10,5,Conflict,,,El Nabatieh,LB4,BA
102435,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,121,2023-10-18T00:00:00,2023,10,5,Conflict,,,South,LB6,BA
103568,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,22,2023-10-18T00:00:00,2023,10,5,Conflict,,,El Nabatieh,LB4,BA
103593,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,1580,2023-10-18T00:00:00,2023,10,5,Conflict,,,El Nabatieh,LB4,BA
97145,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,50,2023-10-18T00:00:00,2023,10,5,Conflict,,,Not available,Not available,BA
98217,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,15,2023-10-18T00:00:00,2023,10,5,Conflict,,,El Nabatieh,LB4,BA
94684,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,50,2023-10-18T00:00:00,2023,10,5,Conflict,,,Not available,Not available,BA
94796,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,417,2023-10-18T00:00:00,2023,10,5,Conflict,,,South,LB6,BA
91486,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,20,2023-10-18T00:00:00,2023,10,5,Conflict,,,South,LB6,BA
91671,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,100,2023-10-18T00:00:00,2023,10,5,Conflict,,,Not available,Not available,BA
89862,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,963,2023-10-18T00:00:00,2023,10,5,Conflict,,,El Nabatieh,LB4,BA
89577,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,30,2023-10-18T00:00:00,2023,10,5,Conflict,,,Beirut,LB1,BA
76393,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,397,2023-10-18T00:00:00,2023,10,5,Conflict,,,El Nabatieh,LB4,BA
81764,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,90,2023-10-18T00:00:00,2023,10,5,Conflict,,,Beirut,LB1,BA
82138,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,80,2023-10-18T00:00:00,2023,10,5,Conflict,,,El Nabatieh,LB4,BA
78327,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,53,2023-10-18T00:00:00,2023,10,5,Conflict,,,Not available,Not available,BA
78645,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,982,2023-10-18T00:00:00,2023,10,5,Conflict,,,El Nabatieh,LB4,BA
79952,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,10,2023-10-18T00:00:00,2023,10,5,Conflict,,,Not available,Not available,BA
80862,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,715,2023-10-18T00:00:00,2023,10,5,Conflict,,,El Nabatieh,LB4,BA
64404,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,1543,2023-10-18T00:00:00,2023,10,5,Conflict,,,El Nabatieh,LB4,BA
57351,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,77,2023-10-18T00:00:00,2023,10,5,Conflict,,,Mount Lebanon,LB3,BA
57400,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,60,2023-10-18T00:00:00,2023,10,5,Conflict,,,South,LB6,BA
47747,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,11,2023-10-18T00:00:00,2023,10,5,Conflict,,,Mount Lebanon,LB3,BA
44686,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,100,2023-10-18T00:00:00,2023,10,5,Conflict,,,Not available,Not available,BA
52290,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,15,2023-10-18T00:00:00,2023,10,5,Conflict,,,Beirut,LB1,BA
41535,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,10,2023-10-18T00:00:00,2023,10,5,Conflict,,,Mount Lebanon,LB3,BA
39643,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,25,2023-10-18T00:00:00,2023,10,5,Conflict,,,Mount Lebanon,LB3,BA
39821,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,277,2023-10-18T00:00:00,2023,10,5,Conflict,,,Mount Lebanon,LB3,BA
35852,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,745,2023-10-18T00:00:00,2023,10,5,Conflict,,,Not available,Not available,BA
32898,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,108,2023-10-18T00:00:00,2023,10,5,Conflict,,,South,LB6,BA
23329,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,134,2023-10-18T00:00:00,2023,10,5,Conflict,,,South,LB6,BA
25614,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,30,2023-10-18T00:00:00,2023,10,5,Conflict,,,Mount Lebanon,LB3,BA
26258,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,30,2023-10-18T00:00:00,2023,10,5,Conflict,,,Not available,Not available,BA
20035,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,3,2023-10-18T00:00:00,2023,10,5,Conflict,,,El Nabatieh,LB4,BA
16992,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,25,2023-10-18T00:00:00,2023,10,5,Conflict,,,Not available,Not available,BA
17973,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,125,2023-10-18T00:00:00,2023,10,5,Conflict,,,South,LB6,BA
14124,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,5,2023-10-18T00:00:00,2023,10,5,Conflict,,,El Nabatieh,LB4,BA
5952,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,9,2023-10-18T00:00:00,2023,10,5,Conflict,,,South,LB6,BA
5619,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,10,2023-10-18T00:00:00,2023,10,5,Conflict,,,Mount Lebanon,LB3,BA
3399,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,331,2023-10-18T00:00:00,2023,10,5,Conflict,,,El Nabatieh,LB4,BA
911,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,5,2023-10-18T00:00:00,2023,10,5,Conflict,,,South,LB6,BA
1225,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,5,2023-10-21T00:00:00,2023,10,6,Conflict,,,South,LB6,BA
2171,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,1711,2023-10-21T00:00:00,2023,10,6,Conflict,,,El Nabatieh,LB4,BA
5263,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,1125,2023-10-21T00:00:00,2023,10,6,Conflict,,,Not available,Not available,BA
4002,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,225,2023-10-21T00:00:00,2023,10,6,Conflict,,,El Nabatieh,LB4,BA
6554,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,97,2023-10-21T00:00:00,2023,10,6,Conflict,,,Mount Lebanon,LB3,BA
6634,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,35,2023-10-21T00:00:00,2023,10,6,Conflict,,,El Nabatieh,LB4,BA
7397,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,3,2023-10-21T00:00:00,2023,10,6,Conflict,,,El Nabatieh,LB4,BA
12490,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,105,2023-10-21T00:00:00,2023,10,6,Conflict,,,Beirut,LB1,BA
12684,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,35,2023-10-21T00:00:00,2023,10,6,Conflict,,,El Nabatieh,LB4,BA
10933,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,20,2023-10-21T00:00:00,2023,10,6,Conflict,,,Not available,Not available,BA
11551,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,614,2023-10-21T00:00:00,2023,10,6,Conflict,,,South,LB6,BA
7825,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,1580,2023-10-21T00:00:00,2023,10,6,Conflict,,,El Nabatieh,LB4,BA
17871,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,15,2023-10-21T00:00:00,2023,10,6,Conflict,,,Not available,Not available,BA
14566,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,10,2023-10-21T00:00:00,2023,10,6,Conflict,,,Mount Lebanon,LB3,BA
14627,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,50,2023-10-21T00:00:00,2023,10,6,Conflict,,,Not available,Not available,BA
19031,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,10,2023-10-21T00:00:00,2023,10,6,Conflict,,,Mount Lebanon,LB3,BA
26693,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,10,2023-10-21T00:00:00,2023,10,6,Conflict,,,South,LB6,BA
28198,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,880,2023-10-21T00:00:00,2023,10,6,Conflict,,,El Nabatieh,LB4,BA
27704,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,417,2023-10-21T00:00:00,2023,10,6,Conflict,,,South,LB6,BA
23423,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,40,2023-10-21T00:00:00,2023,10,6,Conflict,,,Baalbek-El Hermel,LB8,BA
22282,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,80,2023-10-21T00:00:00,2023,10,6,Conflict,,,El Nabatieh,LB4,BA
24989,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,141,2023-10-21T00:00:00,2023,10,6,Conflict,,,South,LB6,BA
35360,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,1245,2023-10-21T00:00:00,2023,10,6,Conflict,,,El Nabatieh,LB4,BA
32237,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,55,2023-10-21T00:00:00,2023,10,6,Conflict,,,Baalbek-El Hermel,LB8,BA
36161,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,30,2023-10-21T00:00:00,2023,10,6,Conflict,,,Beirut,LB1,BA
42479,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,10,2023-10-21T00:00:00,2023,10,6,Conflict,,,Beirut,LB1,BA
52228,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,120,2023-10-21T00:00:00,2023,10,6,Conflict,,,Not available,Not available,BA
49333,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,10,2023-10-21T00:00:00,2023,10,6,Conflict,,,South,LB6,BA
54011,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,25,2023-10-21T00:00:00,2023,10,6,Conflict,,,Mount Lebanon,LB3,BA
53073,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,50,2023-10-21T00:00:00,2023,10,6,Conflict,,,Mount Lebanon,LB3,BA
45273,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,60,2023-10-21T00:00:00,2023,10,6,Conflict,,,South,LB6,BA
43091,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,1042,2023-10-21T00:00:00,2023,10,6,Conflict,,,El Nabatieh,LB4,BA
47705,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,530,2023-10-21T00:00:00,2023,10,6,Conflict,,,Not available,Not available,BA
60010,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,265,2023-10-21T00:00:00,2023,10,6,Conflict,,,Not available,Not available,BA
61686,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,10,2023-10-21T00:00:00,2023,10,6,Conflict,,,Bekaa,LB2,BA
78488,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,622,2023-10-21T00:00:00,2023,10,6,Conflict,,,El Nabatieh,LB4,BA
79304,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,90,2023-10-21T00:00:00,2023,10,6,Conflict,,,Beirut,LB1,BA
83983,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,15,2023-10-21T00:00:00,2023,10,6,Conflict,,,El Nabatieh,LB4,BA
76995,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,988,2023-10-21T00:00:00,2023,10,6,Conflict,,,El Nabatieh,LB4,BA
71492,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,20,2023-10-21T00:00:00,2023,10,6,Conflict,,,South,LB6,BA
71532,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,335,2023-10-21T00:00:00,2023,10,6,Conflict,,,Mount Lebanon,LB3,BA
74587,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,365,2023-10-21T00:00:00,2023,10,6,Conflict,,,Not available,Not available,BA
73363,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,50,2023-10-21T00:00:00,2023,10,6,Conflict,,,Mount Lebanon,LB3,BA
91713,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,277,2023-10-21T00:00:00,2023,10,6,Conflict,,,Mount Lebanon,LB3,BA
90427,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,458,2023-10-21T00:00:00,2023,10,6,Conflict,,,El Nabatieh,LB4,BA
84769,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,60,2023-10-21T00:00:00,2023,10,6,Conflict,,,El Nabatieh,LB4,BA
85937,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,9,2023-10-21T00:00:00,2023,10,6,Conflict,,,South,LB6,BA
94203,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,50,2023-10-21T00:00:00,2023,10,6,Conflict,,,Not available,Not available,BA
97252,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,1152,2023-10-21T00:00:00,2023,10,6,Conflict,,,Not available,Not available,BA
96940,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,440,2023-10-21T00:00:00,2023,10,6,Conflict,,,El Nabatieh,LB4,BA
100622,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,30,2023-10-21T00:00:00,2023,10,6,Conflict,,,Mount Lebanon,LB3,BA
100923,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,682,2023-10-21T00:00:00,2023,10,6,Conflict,,,South,LB6,BA
100060,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,5,2023-10-21T00:00:00,2023,10,6,Conflict,,,Not available,Not available,BA
111359,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,10,2023-10-21T00:00:00,2023,10,6,Conflict,,,Mount Lebanon,LB3,BA
112582,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,11,2023-10-21T00:00:00,2023,10,6,Conflict,,,Mount Lebanon,LB3,BA
118586,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,53,2023-10-21T00:00:00,2023,10,6,Conflict,,,Not available,Not available,BA
118096,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,125,2023-10-21T00:00:00,2023,10,6,Conflict,,,South,LB6,BA
117341,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,146,2023-10-21T00:00:00,2023,10,6,Conflict,,,Mount Lebanon,LB3,BA
126000,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,283,2023-10-21T00:00:00,2023,10,6,Conflict,,,South,LB6,BA
125166,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,22,2023-10-21T00:00:00,2023,10,6,Conflict,,,El Nabatieh,LB4,BA
123822,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,1620,2023-10-21T00:00:00,2023,10,6,Conflict,,,Not available,Not available,BA
124180,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,104,2023-10-21T00:00:00,2023,10,6,Conflict,,,El Nabatieh,LB4,BA
124361,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,830,2023-10-21T00:00:00,2023,10,6,Conflict,,,Not available,Not available,BA
128980,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,134,2023-10-21T00:00:00,2023,10,6,Conflict,,,South,LB6,BA
126837,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,55,2023-10-23T00:00:00,2023,10,7,Conflict,,,Baalbek-El Hermel,LB8,BA
127533,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,130,2023-10-23T00:00:00,2023,10,7,Conflict,,,El Nabatieh,LB4,BA
124308,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,50,2023-10-23T00:00:00,2023,10,7,Conflict,,,Mount Lebanon,LB3,BA
123959,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,10,2023-10-23T00:00:00,2023,10,7,Conflict,,,Mount Lebanon,LB3,BA
124914,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,10,2023-10-23T00:00:00,2023,10,7,Conflict,,,South,LB6,BA
121142,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,15,2023-10-23T00:00:00,2023,10,7,Conflict,,,Not available,Not available,BA
122866,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,53,2023-10-23T00:00:00,2023,10,7,Conflict,,,Not available,Not available,BA
120313,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,55,2023-10-23T00:00:00,2023,10,7,Conflict,,,South,LB6,BA
120143,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,50,2023-10-23T00:00:00,2023,10,7,Conflict,,,Not available,Not available,BA
116595,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,50,2023-10-23T00:00:00,2023,10,7,Conflict,,,Not available,Not available,BA
118798,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,455,2023-10-23T00:00:00,2023,10,7,Conflict,,,El Nabatieh,LB4,BA
115780,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,417,2023-10-23T00:00:00,2023,10,7,Conflict,,,South,LB6,BA
112073,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,144,2023-10-23T00:00:00,2023,10,7,Conflict,,,South,LB6,BA
110193,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,3,2023-10-23T00:00:00,2023,10,7,Conflict,,,El Nabatieh,LB4,BA
110946,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,97,2023-10-23T00:00:00,2023,10,7,Conflict,,,Mount Lebanon,LB3,BA
108138,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,40,2023-10-23T00:00:00,2023,10,7,Conflict,,,Baalbek-El Hermel,LB8,BA
106963,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,673,2023-10-23T00:00:00,2023,10,7,Conflict,,,El Nabatieh,LB4,BA
107862,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,10,2023-10-23T00:00:00,2023,10,7,Conflict,,,Beirut,LB1,BA
100573,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,682,2023-10-23T00:00:00,2023,10,7,Conflict,,,South,LB6,BA
101667,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,632,2023-10-23T00:00:00,2023,10,7,Conflict,,,El Nabatieh,LB4,BA
103822,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,1736,2023-10-23T00:00:00,2023,10,7,Conflict,,,El Nabatieh,LB4,BA
102540,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,1045,2023-10-23T00:00:00,2023,10,7,Conflict,,,El Nabatieh,LB4,BA
96517,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,10,2023-10-23T00:00:00,2023,10,7,Conflict,,,Mount Lebanon,LB3,BA
96824,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,105,2023-10-23T00:00:00,2023,10,7,Conflict,,,Beirut,LB1,BA
92244,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,60,2023-10-23T00:00:00,2023,10,7,Conflict,,,South,LB6,BA
93431,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,794,2023-10-23T00:00:00,2023,10,7,Conflict,,,Not available,Not available,BA
91777,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,1261,2023-10-23T00:00:00,2023,10,7,Conflict,,,El Nabatieh,LB4,BA
77835,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,214,2023-10-23T00:00:00,2023,10,7,Conflict,,,South,LB6,BA
77838,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,120,2023-10-23T00:00:00,2023,10,7,Conflict,,,Not available,Not available,BA
76281,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,60,2023-10-23T00:00:00,2023,10,7,Conflict,,,El Nabatieh,LB4,BA
76010,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,15,2023-10-23T00:00:00,2023,10,7,Conflict,,,El Nabatieh,LB4,BA
82717,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,830,2023-10-23T00:00:00,2023,10,7,Conflict,,,Not available,Not available,BA
80504,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,30,2023-10-23T00:00:00,2023,10,7,Conflict,,,Mount Lebanon,LB3,BA
80605,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,230,2023-10-23T00:00:00,2023,10,7,Conflict,,,Not available,Not available,BA
